wkt;id;name
"POINT (348079.375 6176266.500)";1;REGULAR
"POINT (348079.375 6176366.500)";1;REGULAR
"POINT (348079.375 6176466.500)";1;REGULAR
"POINT (348079.375 6176566.500)";1;REGULAR
"POINT (348079.375 6176666.500)";1;REGULAR
"POINT (348079.375 6176766.500)";1;REGULAR
"POINT (348079.375 6176866.500)";1;REGULAR
"POINT (348079.375 6176966.500)";1;REGULAR
"POINT (348079.375 6177066.500)";1;REGULAR
"POINT (348079.375 6177166.500)";1;REGULAR
"POINT (348079.375 6177266.500)";1;REGULAR
"POINT (348079.375 6177366.500)";1;REGULAR
"POINT (348079.375 6177466.500)";1;REGULAR
"POINT (348079.375 6177566.500)";1;REGULAR
"POINT (348079.375 6177666.500)";1;REGULAR
"POINT (348079.375 6177766.500)";1;REGULAR
"POINT (348079.375 6177866.500)";1;REGULAR
"POINT (348079.375 6177966.500)";1;REGULAR
"POINT (348079.375 6178066.500)";1;REGULAR
"POINT (348079.375 6178166.500)";1;REGULAR
"POINT (348079.375 6178266.500)";1;REGULAR
"POINT (348079.375 6178366.500)";1;REGULAR
"POINT (348079.375 6178466.500)";1;REGULAR
"POINT (348079.375 6178566.500)";1;REGULAR
"POINT (348079.375 6178666.500)";1;REGULAR
"POINT (348079.375 6178766.500)";1;REGULAR
"POINT (348079.375 6178866.500)";1;REGULAR
"POINT (348079.375 6178966.500)";1;REGULAR
"POINT (348079.375 6179066.500)";1;REGULAR
"POINT (348079.375 6179166.500)";1;REGULAR
"POINT (348079.375 6179266.500)";1;REGULAR
"POINT (348079.375 6179366.500)";1;REGULAR
"POINT (348079.375 6179466.500)";1;REGULAR
"POINT (348079.375 6179566.500)";1;REGULAR
"POINT (348079.375 6179666.500)";1;REGULAR
"POINT (348079.375 6179766.500)";1;REGULAR
"POINT (348079.375 6179866.500)";1;REGULAR
"POINT (348079.375 6179966.500)";1;REGULAR
"POINT (348079.375 6180066.500)";1;REGULAR
"POINT (348079.375 6180166.500)";1;REGULAR
"POINT (348079.375 6180266.500)";1;REGULAR
"POINT (348079.375 6180366.500)";1;REGULAR
"POINT (348079.375 6180466.500)";1;REGULAR
"POINT (348079.375 6180566.500)";1;REGULAR
"POINT (348079.375 6180666.500)";1;REGULAR
"POINT (348079.375 6180766.500)";1;REGULAR
"POINT (348079.375 6180866.500)";1;REGULAR
"POINT (348079.375 6180966.500)";1;REGULAR
"POINT (348079.375 6181066.500)";1;REGULAR
"POINT (348079.375 6181166.500)";1;REGULAR
"POINT (348079.375 6181266.500)";1;REGULAR
"POINT (348079.375 6181366.500)";1;REGULAR
"POINT (348079.375 6181466.500)";1;REGULAR
"POINT (348079.375 6181566.500)";1;REGULAR
"POINT (348079.375 6181666.500)";1;REGULAR
"POINT (348079.375 6181766.500)";1;REGULAR
"POINT (348079.375 6181866.500)";1;REGULAR
"POINT (348179.375 6174366.500)";1;REGULAR
"POINT (348179.375 6174466.500)";1;REGULAR
"POINT (348179.375 6174566.500)";1;REGULAR
"POINT (348179.375 6174666.500)";1;REGULAR
"POINT (348179.375 6174766.500)";1;REGULAR
"POINT (348179.375 6174866.500)";1;REGULAR
"POINT (348179.375 6174966.500)";1;REGULAR
"POINT (348179.375 6175066.500)";1;REGULAR
"POINT (348179.375 6175166.500)";1;REGULAR
"POINT (348179.375 6175266.500)";1;REGULAR
"POINT (348179.375 6175366.500)";1;REGULAR
"POINT (348179.375 6175466.500)";1;REGULAR
"POINT (348179.375 6175566.500)";1;REGULAR
"POINT (348179.375 6175666.500)";1;REGULAR
"POINT (348179.375 6175766.500)";1;REGULAR
"POINT (348179.375 6175866.500)";1;REGULAR
"POINT (348179.375 6175966.500)";1;REGULAR
"POINT (348179.375 6176066.500)";1;REGULAR
"POINT (348179.375 6176166.500)";1;REGULAR
"POINT (348179.375 6176266.500)";1;REGULAR
"POINT (348179.375 6176366.500)";1;REGULAR
"POINT (348179.375 6176466.500)";1;REGULAR
"POINT (348179.375 6176566.500)";1;REGULAR
"POINT (348179.375 6176666.500)";1;REGULAR
"POINT (348179.375 6176766.500)";1;REGULAR
"POINT (348179.375 6176866.500)";1;REGULAR
"POINT (348179.375 6176966.500)";1;REGULAR
"POINT (348179.375 6177066.500)";1;REGULAR
"POINT (348179.375 6177166.500)";1;REGULAR
"POINT (348179.375 6177266.500)";1;REGULAR
"POINT (348179.375 6177366.500)";1;REGULAR
"POINT (348179.375 6177466.500)";1;REGULAR
"POINT (348179.375 6177566.500)";1;REGULAR
"POINT (348179.375 6177666.500)";1;REGULAR
"POINT (348179.375 6177766.500)";1;REGULAR
"POINT (348179.375 6177866.500)";1;REGULAR
"POINT (348179.375 6177966.500)";1;REGULAR
"POINT (348179.375 6178066.500)";1;REGULAR
"POINT (348179.375 6178166.500)";1;REGULAR
"POINT (348179.375 6178266.500)";1;REGULAR
"POINT (348179.375 6178366.500)";1;REGULAR
"POINT (348179.375 6178466.500)";1;REGULAR
"POINT (348179.375 6178566.500)";1;REGULAR
"POINT (348179.375 6178666.500)";1;REGULAR
"POINT (348179.375 6178766.500)";1;REGULAR
"POINT (348179.375 6178866.500)";1;REGULAR
"POINT (348179.375 6178966.500)";1;REGULAR
"POINT (348179.375 6179066.500)";1;REGULAR
"POINT (348179.375 6179166.500)";1;REGULAR
"POINT (348179.375 6179266.500)";1;REGULAR
"POINT (348179.375 6179366.500)";1;REGULAR
"POINT (348179.375 6179466.500)";1;REGULAR
"POINT (348179.375 6179566.500)";1;REGULAR
"POINT (348179.375 6179666.500)";1;REGULAR
"POINT (348179.375 6179766.500)";1;REGULAR
"POINT (348179.375 6179866.500)";1;REGULAR
"POINT (348179.375 6179966.500)";1;REGULAR
"POINT (348179.375 6180066.500)";1;REGULAR
"POINT (348179.375 6180166.500)";1;REGULAR
"POINT (348179.375 6180266.500)";1;REGULAR
"POINT (348179.375 6180366.500)";1;REGULAR
"POINT (348179.375 6180466.500)";1;REGULAR
"POINT (348179.375 6180566.500)";1;REGULAR
"POINT (348179.375 6180666.500)";1;REGULAR
"POINT (348179.375 6180766.500)";1;REGULAR
"POINT (348179.375 6180866.500)";1;REGULAR
"POINT (348179.375 6180966.500)";1;REGULAR
"POINT (348179.375 6181066.500)";1;REGULAR
"POINT (348179.375 6181166.500)";1;REGULAR
"POINT (348179.375 6181266.500)";1;REGULAR
"POINT (348179.375 6181366.500)";1;REGULAR
"POINT (348179.375 6181466.500)";1;REGULAR
"POINT (348179.375 6181566.500)";1;REGULAR
"POINT (348179.375 6181666.500)";1;REGULAR
"POINT (348179.375 6181766.500)";1;REGULAR
"POINT (348179.375 6181866.500)";1;REGULAR
"POINT (348179.375 6181966.500)";1;REGULAR
"POINT (348279.375 6174266.500)";1;REGULAR
"POINT (348279.375 6174366.500)";1;REGULAR
"POINT (348279.375 6174466.500)";1;REGULAR
"POINT (348279.375 6174566.500)";1;REGULAR
"POINT (348279.375 6174666.500)";1;REGULAR
"POINT (348279.375 6174766.500)";1;REGULAR
"POINT (348279.375 6174866.500)";1;REGULAR
"POINT (348279.375 6174966.500)";1;REGULAR
"POINT (348279.375 6175066.500)";1;REGULAR
"POINT (348279.375 6175166.500)";1;REGULAR
"POINT (348279.375 6175266.500)";1;REGULAR
"POINT (348279.375 6175366.500)";1;REGULAR
"POINT (348279.375 6175466.500)";1;REGULAR
"POINT (348279.375 6175566.500)";1;REGULAR
"POINT (348279.375 6175666.500)";1;REGULAR
"POINT (348279.375 6175766.500)";1;REGULAR
"POINT (348279.375 6175866.500)";1;REGULAR
"POINT (348279.375 6175966.500)";1;REGULAR
"POINT (348279.375 6176066.500)";1;REGULAR
"POINT (348279.375 6176166.500)";1;REGULAR
"POINT (348279.375 6176266.500)";1;REGULAR
"POINT (348279.375 6176366.500)";1;REGULAR
"POINT (348279.375 6176466.500)";1;REGULAR
"POINT (348279.375 6176566.500)";1;REGULAR
"POINT (348279.375 6176666.500)";1;REGULAR
"POINT (348279.375 6176766.500)";1;REGULAR
"POINT (348279.375 6176866.500)";1;REGULAR
"POINT (348279.375 6176966.500)";1;REGULAR
"POINT (348279.375 6177066.500)";1;REGULAR
"POINT (348279.375 6177166.500)";1;REGULAR
"POINT (348279.375 6177266.500)";1;REGULAR
"POINT (348279.375 6177366.500)";1;REGULAR
"POINT (348279.375 6177466.500)";1;REGULAR
"POINT (348279.375 6177566.500)";1;REGULAR
"POINT (348279.375 6177666.500)";1;REGULAR
"POINT (348279.375 6177766.500)";1;REGULAR
"POINT (348279.375 6177866.500)";1;REGULAR
"POINT (348279.375 6177966.500)";1;REGULAR
"POINT (348279.375 6178066.500)";1;REGULAR
"POINT (348279.375 6178166.500)";1;REGULAR
"POINT (348279.375 6178266.500)";1;REGULAR
"POINT (348279.375 6178366.500)";1;REGULAR
"POINT (348279.375 6178466.500)";1;REGULAR
"POINT (348279.375 6178566.500)";1;REGULAR
"POINT (348279.375 6178666.500)";1;REGULAR
"POINT (348279.375 6178766.500)";1;REGULAR
"POINT (348279.375 6178866.500)";1;REGULAR
"POINT (348279.375 6178966.500)";1;REGULAR
"POINT (348279.375 6179066.500)";1;REGULAR
"POINT (348279.375 6179166.500)";1;REGULAR
"POINT (348279.375 6179266.500)";1;REGULAR
"POINT (348279.375 6179366.500)";1;REGULAR
"POINT (348279.375 6179466.500)";1;REGULAR
"POINT (348279.375 6179566.500)";1;REGULAR
"POINT (348279.375 6179666.500)";1;REGULAR
"POINT (348279.375 6179766.500)";1;REGULAR
"POINT (348279.375 6179866.500)";1;REGULAR
"POINT (348279.375 6179966.500)";1;REGULAR
"POINT (348279.375 6180066.500)";1;REGULAR
"POINT (348279.375 6180166.500)";1;REGULAR
"POINT (348279.375 6180266.500)";1;REGULAR
"POINT (348279.375 6180366.500)";1;REGULAR
"POINT (348279.375 6180466.500)";1;REGULAR
"POINT (348279.375 6180566.500)";1;REGULAR
"POINT (348279.375 6180666.500)";1;REGULAR
"POINT (348279.375 6180766.500)";1;REGULAR
"POINT (348279.375 6180866.500)";1;REGULAR
"POINT (348279.375 6180966.500)";1;REGULAR
"POINT (348279.375 6181066.500)";1;REGULAR
"POINT (348279.375 6181166.500)";1;REGULAR
"POINT (348279.375 6181266.500)";1;REGULAR
"POINT (348279.375 6181366.500)";1;REGULAR
"POINT (348279.375 6181466.500)";1;REGULAR
"POINT (348279.375 6181566.500)";1;REGULAR
"POINT (348279.375 6181666.500)";1;REGULAR
"POINT (348279.375 6181766.500)";1;REGULAR
"POINT (348279.375 6181866.500)";1;REGULAR
"POINT (348279.375 6181966.500)";1;REGULAR
"POINT (348279.375 6182066.500)";1;REGULAR
"POINT (348379.375 6174166.500)";1;REGULAR
"POINT (348379.375 6174266.500)";1;REGULAR
"POINT (348379.375 6174366.500)";1;REGULAR
"POINT (348379.375 6174466.500)";1;REGULAR
"POINT (348379.375 6174566.500)";1;REGULAR
"POINT (348379.375 6174666.500)";1;REGULAR
"POINT (348379.375 6174766.500)";1;REGULAR
"POINT (348379.375 6174866.500)";1;REGULAR
"POINT (348379.375 6174966.500)";1;REGULAR
"POINT (348379.375 6175066.500)";1;REGULAR
"POINT (348379.375 6175166.500)";1;REGULAR
"POINT (348379.375 6175266.500)";1;REGULAR
"POINT (348379.375 6175366.500)";1;REGULAR
"POINT (348379.375 6175466.500)";1;REGULAR
"POINT (348379.375 6175566.500)";1;REGULAR
"POINT (348379.375 6175666.500)";1;REGULAR
"POINT (348379.375 6175766.500)";1;REGULAR
"POINT (348379.375 6175866.500)";1;REGULAR
"POINT (348379.375 6175966.500)";1;REGULAR
"POINT (348379.375 6176066.500)";1;REGULAR
"POINT (348379.375 6176166.500)";1;REGULAR
"POINT (348379.375 6176266.500)";1;REGULAR
"POINT (348379.375 6176366.500)";1;REGULAR
"POINT (348379.375 6176466.500)";1;REGULAR
"POINT (348379.375 6176566.500)";1;REGULAR
"POINT (348379.375 6176666.500)";1;REGULAR
"POINT (348379.375 6176766.500)";1;REGULAR
"POINT (348379.375 6176866.500)";1;REGULAR
"POINT (348379.375 6176966.500)";1;REGULAR
"POINT (348379.375 6177066.500)";1;REGULAR
"POINT (348379.375 6177166.500)";1;REGULAR
"POINT (348379.375 6177266.500)";1;REGULAR
"POINT (348379.375 6177366.500)";1;REGULAR
"POINT (348379.375 6177466.500)";1;REGULAR
"POINT (348379.375 6177566.500)";1;REGULAR
"POINT (348379.375 6177666.500)";1;REGULAR
"POINT (348379.375 6177766.500)";1;REGULAR
"POINT (348379.375 6177866.500)";1;REGULAR
"POINT (348379.375 6177966.500)";1;REGULAR
"POINT (348379.375 6178066.500)";1;REGULAR
"POINT (348379.375 6178166.500)";1;REGULAR
"POINT (348379.375 6178266.500)";1;REGULAR
"POINT (348379.375 6178366.500)";1;REGULAR
"POINT (348379.375 6178466.500)";1;REGULAR
"POINT (348379.375 6178566.500)";1;REGULAR
"POINT (348379.375 6178666.500)";1;REGULAR
"POINT (348379.375 6178766.500)";1;REGULAR
"POINT (348379.375 6178866.500)";1;REGULAR
"POINT (348379.375 6178966.500)";1;REGULAR
"POINT (348379.375 6179066.500)";1;REGULAR
"POINT (348379.375 6179166.500)";1;REGULAR
"POINT (348379.375 6179266.500)";1;REGULAR
"POINT (348379.375 6179366.500)";1;REGULAR
"POINT (348379.375 6179466.500)";1;REGULAR
"POINT (348379.375 6179566.500)";1;REGULAR
"POINT (348379.375 6179666.500)";1;REGULAR
"POINT (348379.375 6179766.500)";1;REGULAR
"POINT (348379.375 6179866.500)";1;REGULAR
"POINT (348379.375 6179966.500)";1;REGULAR
"POINT (348379.375 6180066.500)";1;REGULAR
"POINT (348379.375 6180166.500)";1;REGULAR
"POINT (348379.375 6180266.500)";1;REGULAR
"POINT (348379.375 6180366.500)";1;REGULAR
"POINT (348379.375 6180466.500)";1;REGULAR
"POINT (348379.375 6180566.500)";1;REGULAR
"POINT (348379.375 6180666.500)";1;REGULAR
"POINT (348379.375 6180766.500)";1;REGULAR
"POINT (348379.375 6180866.500)";1;REGULAR
"POINT (348379.375 6180966.500)";1;REGULAR
"POINT (348379.375 6181066.500)";1;REGULAR
"POINT (348379.375 6181166.500)";1;REGULAR
"POINT (348379.375 6181266.500)";1;REGULAR
"POINT (348379.375 6181366.500)";1;REGULAR
"POINT (348379.375 6181466.500)";1;REGULAR
"POINT (348379.375 6181566.500)";1;REGULAR
"POINT (348379.375 6181666.500)";1;REGULAR
"POINT (348379.375 6181766.500)";1;REGULAR
"POINT (348379.375 6181866.500)";1;REGULAR
"POINT (348379.375 6181966.500)";1;REGULAR
"POINT (348379.375 6182066.500)";1;REGULAR
"POINT (348479.375 6174166.500)";1;REGULAR
"POINT (348479.375 6174266.500)";1;REGULAR
"POINT (348479.375 6174366.500)";1;REGULAR
"POINT (348479.375 6174466.500)";1;REGULAR
"POINT (348479.375 6174566.500)";1;REGULAR
"POINT (348479.375 6174666.500)";1;REGULAR
"POINT (348479.375 6174766.500)";1;REGULAR
"POINT (348479.375 6174866.500)";1;REGULAR
"POINT (348479.375 6174966.500)";1;REGULAR
"POINT (348479.375 6175066.500)";1;REGULAR
"POINT (348479.375 6175166.500)";1;REGULAR
"POINT (348479.375 6175266.500)";1;REGULAR
"POINT (348479.375 6175366.500)";1;REGULAR
"POINT (348479.375 6175466.500)";1;REGULAR
"POINT (348479.375 6175566.500)";1;REGULAR
"POINT (348479.375 6175666.500)";1;REGULAR
"POINT (348479.375 6175766.500)";1;REGULAR
"POINT (348479.375 6175866.500)";1;REGULAR
"POINT (348479.375 6175966.500)";1;REGULAR
"POINT (348479.375 6176066.500)";1;REGULAR
"POINT (348479.375 6176166.500)";1;REGULAR
"POINT (348479.375 6176266.500)";1;REGULAR
"POINT (348479.375 6176366.500)";1;REGULAR
"POINT (348479.375 6176466.500)";1;REGULAR
"POINT (348479.375 6176566.500)";1;REGULAR
"POINT (348479.375 6176666.500)";1;REGULAR
"POINT (348479.375 6176766.500)";1;REGULAR
"POINT (348479.375 6176866.500)";1;REGULAR
"POINT (348479.375 6176966.500)";1;REGULAR
"POINT (348479.375 6177066.500)";1;REGULAR
"POINT (348479.375 6177166.500)";1;REGULAR
"POINT (348479.375 6177266.500)";1;REGULAR
"POINT (348479.375 6177366.500)";1;REGULAR
"POINT (348479.375 6177466.500)";1;REGULAR
"POINT (348479.375 6177566.500)";1;REGULAR
"POINT (348479.375 6177666.500)";1;REGULAR
"POINT (348479.375 6177766.500)";1;REGULAR
"POINT (348479.375 6177866.500)";1;REGULAR
"POINT (348479.375 6177966.500)";1;REGULAR
"POINT (348479.375 6178066.500)";1;REGULAR
"POINT (348479.375 6178166.500)";1;REGULAR
"POINT (348479.375 6178266.500)";1;REGULAR
"POINT (348479.375 6178366.500)";1;REGULAR
"POINT (348479.375 6178466.500)";1;REGULAR
"POINT (348479.375 6178566.500)";1;REGULAR
"POINT (348479.375 6178666.500)";1;REGULAR
"POINT (348479.375 6178766.500)";1;REGULAR
"POINT (348479.375 6178866.500)";1;REGULAR
"POINT (348479.375 6178966.500)";1;REGULAR
"POINT (348479.375 6179066.500)";1;REGULAR
"POINT (348479.375 6179166.500)";1;REGULAR
"POINT (348479.375 6179266.500)";1;REGULAR
"POINT (348479.375 6179366.500)";1;REGULAR
"POINT (348479.375 6179466.500)";1;REGULAR
"POINT (348479.375 6179566.500)";1;REGULAR
"POINT (348479.375 6179666.500)";1;REGULAR
"POINT (348479.375 6179766.500)";1;REGULAR
"POINT (348479.375 6179866.500)";1;REGULAR
"POINT (348479.375 6179966.500)";1;REGULAR
"POINT (348479.375 6180066.500)";1;REGULAR
"POINT (348479.375 6180166.500)";1;REGULAR
"POINT (348479.375 6180266.500)";1;REGULAR
"POINT (348479.375 6180366.500)";1;REGULAR
"POINT (348479.375 6180466.500)";1;REGULAR
"POINT (348479.375 6180566.500)";1;REGULAR
"POINT (348479.375 6180666.500)";1;REGULAR
"POINT (348479.375 6180766.500)";1;REGULAR
"POINT (348479.375 6180866.500)";1;REGULAR
"POINT (348479.375 6180966.500)";1;REGULAR
"POINT (348479.375 6181066.500)";1;REGULAR
"POINT (348479.375 6181166.500)";1;REGULAR
"POINT (348479.375 6181266.500)";1;REGULAR
"POINT (348479.375 6181366.500)";1;REGULAR
"POINT (348479.375 6181466.500)";1;REGULAR
"POINT (348479.375 6181566.500)";1;REGULAR
"POINT (348479.375 6181666.500)";1;REGULAR
"POINT (348479.375 6181766.500)";1;REGULAR
"POINT (348479.375 6181866.500)";1;REGULAR
"POINT (348479.375 6181966.500)";1;REGULAR
"POINT (348479.375 6182066.500)";1;REGULAR
"POINT (348479.375 6182166.500)";1;REGULAR
"POINT (348579.375 6174066.500)";1;REGULAR
"POINT (348579.375 6174166.500)";1;REGULAR
"POINT (348579.375 6174266.500)";1;REGULAR
"POINT (348579.375 6174366.500)";1;REGULAR
"POINT (348579.375 6174466.500)";1;REGULAR
"POINT (348579.375 6174566.500)";1;REGULAR
"POINT (348579.375 6174666.500)";1;REGULAR
"POINT (348579.375 6174766.500)";1;REGULAR
"POINT (348579.375 6174866.500)";1;REGULAR
"POINT (348579.375 6174966.500)";1;REGULAR
"POINT (348579.375 6175066.500)";1;REGULAR
"POINT (348579.375 6175166.500)";1;REGULAR
"POINT (348579.375 6175266.500)";1;REGULAR
"POINT (348579.375 6175366.500)";1;REGULAR
"POINT (348579.375 6175466.500)";1;REGULAR
"POINT (348579.375 6175566.500)";1;REGULAR
"POINT (348579.375 6175666.500)";1;REGULAR
"POINT (348579.375 6175766.500)";1;REGULAR
"POINT (348579.375 6175866.500)";1;REGULAR
"POINT (348579.375 6175966.500)";1;REGULAR
"POINT (348579.375 6176066.500)";1;REGULAR
"POINT (348579.375 6176166.500)";1;REGULAR
"POINT (348579.375 6176266.500)";1;REGULAR
"POINT (348579.375 6176366.500)";1;REGULAR
"POINT (348579.375 6176466.500)";1;REGULAR
"POINT (348579.375 6176566.500)";1;REGULAR
"POINT (348579.375 6176666.500)";1;REGULAR
"POINT (348579.375 6176766.500)";1;REGULAR
"POINT (348579.375 6176866.500)";1;REGULAR
"POINT (348579.375 6176966.500)";1;REGULAR
"POINT (348579.375 6177066.500)";1;REGULAR
"POINT (348579.375 6177166.500)";1;REGULAR
"POINT (348579.375 6177266.500)";1;REGULAR
"POINT (348579.375 6177366.500)";1;REGULAR
"POINT (348579.375 6177466.500)";1;REGULAR
"POINT (348579.375 6177566.500)";1;REGULAR
"POINT (348579.375 6177666.500)";1;REGULAR
"POINT (348579.375 6177766.500)";1;REGULAR
"POINT (348579.375 6177866.500)";1;REGULAR
"POINT (348579.375 6177966.500)";1;REGULAR
"POINT (348579.375 6178066.500)";1;REGULAR
"POINT (348579.375 6178166.500)";1;REGULAR
"POINT (348579.375 6178266.500)";1;REGULAR
"POINT (348579.375 6178366.500)";1;REGULAR
"POINT (348579.375 6178466.500)";1;REGULAR
"POINT (348579.375 6178566.500)";1;REGULAR
"POINT (348579.375 6178666.500)";1;REGULAR
"POINT (348579.375 6178766.500)";1;REGULAR
"POINT (348579.375 6178866.500)";1;REGULAR
"POINT (348579.375 6178966.500)";1;REGULAR
"POINT (348579.375 6179066.500)";1;REGULAR
"POINT (348579.375 6179166.500)";1;REGULAR
"POINT (348579.375 6179266.500)";1;REGULAR
"POINT (348579.375 6179366.500)";1;REGULAR
"POINT (348579.375 6179466.500)";1;REGULAR
"POINT (348579.375 6179566.500)";1;REGULAR
"POINT (348579.375 6179666.500)";1;REGULAR
"POINT (348579.375 6179766.500)";1;REGULAR
"POINT (348579.375 6179866.500)";1;REGULAR
"POINT (348579.375 6179966.500)";1;REGULAR
"POINT (348579.375 6180066.500)";1;REGULAR
"POINT (348579.375 6180166.500)";1;REGULAR
"POINT (348579.375 6180266.500)";1;REGULAR
"POINT (348579.375 6180366.500)";1;REGULAR
"POINT (348579.375 6180466.500)";1;REGULAR
"POINT (348579.375 6180566.500)";1;REGULAR
"POINT (348579.375 6180666.500)";1;REGULAR
"POINT (348579.375 6180766.500)";1;REGULAR
"POINT (348579.375 6180866.500)";1;REGULAR
"POINT (348579.375 6180966.500)";1;REGULAR
"POINT (348579.375 6181066.500)";1;REGULAR
"POINT (348579.375 6181166.500)";1;REGULAR
"POINT (348579.375 6181266.500)";1;REGULAR
"POINT (348579.375 6181366.500)";1;REGULAR
"POINT (348579.375 6181466.500)";1;REGULAR
"POINT (348579.375 6181566.500)";1;REGULAR
"POINT (348579.375 6181666.500)";1;REGULAR
"POINT (348579.375 6181766.500)";1;REGULAR
"POINT (348579.375 6181866.500)";1;REGULAR
"POINT (348579.375 6181966.500)";1;REGULAR
"POINT (348579.375 6182066.500)";1;REGULAR
"POINT (348579.375 6182166.500)";1;REGULAR
"POINT (348579.375 6182266.500)";1;REGULAR
"POINT (348679.375 6173966.500)";1;REGULAR
"POINT (348679.375 6174066.500)";1;REGULAR
"POINT (348679.375 6174166.500)";1;REGULAR
"POINT (348679.375 6174266.500)";1;REGULAR
"POINT (348679.375 6174366.500)";1;REGULAR
"POINT (348679.375 6174466.500)";1;REGULAR
"POINT (348679.375 6174566.500)";1;REGULAR
"POINT (348679.375 6174666.500)";1;REGULAR
"POINT (348679.375 6174766.500)";1;REGULAR
"POINT (348679.375 6174866.500)";1;REGULAR
"POINT (348679.375 6174966.500)";1;REGULAR
"POINT (348679.375 6175066.500)";1;REGULAR
"POINT (348679.375 6175166.500)";1;REGULAR
"POINT (348679.375 6175266.500)";1;REGULAR
"POINT (348679.375 6175366.500)";1;REGULAR
"POINT (348679.375 6175466.500)";1;REGULAR
"POINT (348679.375 6175566.500)";1;REGULAR
"POINT (348679.375 6175666.500)";1;REGULAR
"POINT (348679.375 6175766.500)";1;REGULAR
"POINT (348679.375 6175866.500)";1;REGULAR
"POINT (348679.375 6175966.500)";1;REGULAR
"POINT (348679.375 6176066.500)";1;REGULAR
"POINT (348679.375 6176166.500)";1;REGULAR
"POINT (348679.375 6176266.500)";1;REGULAR
"POINT (348679.375 6176366.500)";1;REGULAR
"POINT (348679.375 6176466.500)";1;REGULAR
"POINT (348679.375 6176566.500)";1;REGULAR
"POINT (348679.375 6176666.500)";1;REGULAR
"POINT (348679.375 6176766.500)";1;REGULAR
"POINT (348679.375 6176866.500)";1;REGULAR
"POINT (348679.375 6176966.500)";1;REGULAR
